var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14
224,org.ofbiz.core.entity.GenericDAO.selectListIteratorByCondition(Lorg/ofbiz/core/entity/model/ModelEntity;Lorg/ofbiz/core/entity/EntityCondition;Lorg/ofbiz/core/entity/EntityCondition;Ljava/util/Collection;Ljava/util/List;Lorg/ofbiz/core/entity/EntityFindOptions;)Lorg/ofbiz/core/entity/EntityListIterator;,GenericDAO.selectListIteratorByCondition(),,,,,64,third_party,0,org.ofbiz.core.entity.GenericDAO,6,821,GenericDAO.java
225,org.ofbiz.core.entity.GenericHelperDAO.findListIteratorByCondition(Lorg/ofbiz/core/entity/model/ModelEntity;Lorg/ofbiz/core/entity/EntityCondition;Lorg/ofbiz/core/entity/EntityCondition;Ljava/util/Collection;Ljava/util/List;Lorg/ofbiz/core/entity/EntityFindOptions;)Lorg/ofbiz/core/entity/EntityListIterator;,GenericHelperDAO.findListIteratorByCondition(),,,,,65,third_party,4,org.ofbiz.core.entity.GenericHelperDAO,5,216,GenericHelperDAO.java
226,org.ofbiz.core.entity.GenericDelegator.findListIteratorByCondition(Ljava/lang/String;Lorg/ofbiz/core/entity/EntityCondition;Lorg/ofbiz/core/entity/EntityCondition;Ljava/util/Collection;Ljava/util/List;Lorg/ofbiz/core/entity/EntityFindOptions;)Lorg/ofbiz/core/entity/EntityListIterator;,GenericDelegator.findListIteratorByCondition(),,,,,66,third_party,4,org.ofbiz.core.entity.GenericDelegator,5,1234,GenericDelegator.java
227,com.atlassian.jira.ofbiz.DefaultOfBizDelegator.findListIteratorByCondition(Ljava/lang/String;Lorg/ofbiz/core/entity/EntityCondition;Lorg/ofbiz/core/entity/EntityCondition;Ljava/util/Collection;Ljava/util/List;Lorg/ofbiz/core/entity/EntityFindOptions;)Lcom/atlassian/jira/ofbiz/OfBizListIterator;,DefaultOfBizDelegator.findListIteratorByCondition(),,,,,67,infra,4,com.atlassian.jira.ofbiz.DefaultOfBizDelegator,5,405,DefaultOfBizDelegator.java
228,com.atlassian.jira.ofbiz.WrappingOfBizDelegator.findListIteratorByCondition(Ljava/lang/String;Lorg/ofbiz/core/entity/EntityCondition;Lorg/ofbiz/core/entity/EntityCondition;Ljava/util/Collection;Ljava/util/List;Lorg/ofbiz/core/entity/EntityFindOptions;)Lcom/atlassian/jira/ofbiz/OfBizListIterator;,WrappingOfBizDelegator.findListIteratorByCondition(),,,,,68,infra,4,com.atlassian.jira.ofbiz.WrappingOfBizDelegator,5,283,WrappingOfBizDelegator.java
229,com.atlassian.jira.entity.SelectQueryImpl$ExecutionContextImpl.forEach(Ljava/util/function/Consumer;)V,SelectQueryImpl$ExecutionContextImpl.forEach(),,,,,69,other,4,com.atlassian.jira.entity.SelectQueryImpl$ExecutionContextImpl,4,221,SelectQueryImpl.java
230,com.atlassian.jira.entity.SelectQueryImpl$ExecutionContextImpl.asList()Ljava/util/List;,SelectQueryImpl$ExecutionContextImpl.asList(),,,,,69,other,4,com.atlassian.jira.entity.SelectQueryImpl$ExecutionContextImpl,4,163,SelectQueryImpl.java
231,com.atlassian.jira.scheduler.OfBizRunDetailsDao.getAllIdsForJob(Lcom/atlassian/scheduler/config/JobId;)Ljava/util/List;,OfBizRunDetailsDao.getAllIdsForJob(),,,,,70,other,4,com.atlassian.jira.scheduler.OfBizRunDetailsDao,1,135,OfBizRunDetailsDao.java
232,com.atlassian.jira.scheduler.OfBizRunDetailsDao.addRunDetails(Lcom/atlassian/scheduler/config/JobId;Lcom/atlassian/scheduler/status/RunDetails;)V,OfBizRunDetailsDao.addRunDetails(),,,,,70,other,4,com.atlassian.jira.scheduler.OfBizRunDetailsDao,1,106,OfBizRunDetailsDao.java
233,com.atlassian.scheduler.core.AbstractSchedulerService.addRunDetails(Lcom/atlassian/scheduler/config/JobId;Ljava/util/Date;Lcom/atlassian/scheduler/status/RunOutcome;Ljava/lang/String;)Lcom/atlassian/scheduler/status/RunDetails;,AbstractSchedulerService.addRunDetails(),,,,,71,other,4,com.atlassian.scheduler.core.AbstractSchedulerService,1,127,AbstractSchedulerService.java
234,java.io.FileInputStream.readBytes([BII)I,FileInputStream.readBytes(),,,,,72,third_party,0,java.io.FileInputStream,11,-1,
235,java.io.FileInputStream.read([BII)I,FileInputStream.read(),,,,,72,third_party,0,java.io.FileInputStream,11,-2,
236,java.security.DigestInputStream.read([BII)I,DigestInputStream.read(),,,,,73,third_party,12,java.security.DigestInputStream,1,-2,
237,java.io.FilterInputStream.read([B)I,FilterInputStream.read(),,,,,74,third_party,0,java.io.FilterInputStream,3,-2,
238,com.atlassian.modzdetector.IOUtils.copyLarge(Ljava/io/InputStream;Ljava/io/OutputStream;)J,IOUtils.copyLarge(),,,,,75,other,10,com.atlassian.modzdetector.IOUtils,1,54,IOUtils.java
239,com.atlassian.modzdetector.IOUtils.copy(Ljava/io/InputStream;Ljava/io/OutputStream;)I,IOUtils.copy(),,,,,75,other,9,com.atlassian.modzdetector.IOUtils,1,43,IOUtils.java
240,com.atlassian.modzdetector.MD5HashAlgorithm.getHash(Ljava/io/InputStream;)Ljava/lang/String;,MD5HashAlgorithm.getHash(),,,,,76,other,8,com.atlassian.modzdetector.MD5HashAlgorithm,1,21,MD5HashAlgorithm.java
241,com.atlassian.modzdetector.ModzDetector.checkResource(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/io/InputStream;)Lcom/atlassian/modzdetector/ModzDetector$ResourceType;,ModzDetector.checkResource(),,,,,77,other,7,com.atlassian.modzdetector.ModzDetector,1,270,ModzDetector.java
242,com.atlassian.modzdetector.ModzDetector.checkResource(Ljava/lang/String;Ljava/lang/String;)Lcom/atlassian/modzdetector/ModzDetector$ResourceType;,ModzDetector.checkResource(),,,,,77,other,6,com.atlassian.modzdetector.ModzDetector,1,314,ModzDetector.java
243,com.atlassian.modzdetector.ModzDetector.checkRegistry(Lcom/atlassian/modzdetector/Modifications;Ljava/util/Properties;)V,ModzDetector.checkRegistry(),,,,,77,other,5,com.atlassian.modzdetector.ModzDetector,1,201,ModzDetector.java
244,com.atlassian.modzdetector.ModzDetector.getModifiedFiles(Ljava/io/InputStream;)Lcom/atlassian/modzdetector/Modifications;,ModzDetector.getModifiedFiles(),,,,,77,other,4,com.atlassian.modzdetector.ModzDetector,1,76,ModzDetector.java
245,com.atlassian.modzdetector.ModzDetector.getModifiedFiles()Lcom/atlassian/modzdetector/Modifications;,ModzDetector.getModifiedFiles(),,,,,77,other,3,com.atlassian.modzdetector.ModzDetector,1,63,ModzDetector.java
246,com.atlassian.jira.cache.HashRegistryCacheImpl.getModifications()Lcom/atlassian/modzdetector/Modifications;,HashRegistryCacheImpl.getModifications(),,,,,78,other,0,com.atlassian.jira.cache.HashRegistryCacheImpl,2,51,HashRegistryCacheImpl.java
247,com.atlassian.jira.startup.JiraStartupLogger$ModificationCheck.run()V,JiraStartupLogger$ModificationCheck.run(),,,,,79,other,1,com.atlassian.jira.startup.JiraStartupLogger$ModificationCheck,1,211,JiraStartupLogger.java
248,java.util.concurrent.ConcurrentHashMap$KeyIterator.next()Ljava/lang/Object;,ConcurrentHashMap$KeyIterator.next(),,,,,80,third_party,0,java.util.concurrent.ConcurrentHashMap$KeyIterator,3,-2,
249,java.util.ResourceBundle.clearCache(Ljava/lang/ClassLoader;)V,ResourceBundle.clearCache(),,,,,16,third_party,4,java.util.ResourceBundle,2,-2,
250,com.atlassian.jira.i18n.ResourceBundleCacheCleaner.cleanPluginBundlesFromResourceBundleCache()V,ResourceBundleCacheCleaner.cleanPluginBundlesFromResourceBundleCache(),,,,,81,infra,4,com.atlassian.jira.i18n.ResourceBundleCacheCleaner,2,28,ResourceBundleCacheCleaner.java
251,sun.nio.cs.UTF_8$Encoder.encode([CII[B)I,UTF_8$Encoder.encode(),,,,,82,third_party,0,sun.nio.cs.UTF_8$Encoder,17,-2,
252,java.util.zip.ZipCoder.getBytes(Ljava/lang/String;)[B,ZipCoder.getBytes(),,,,,83,third_party,0,java.util.zip.ZipCoder,18,-2,
253,java.util.zip.ZipFile.getEntry(Ljava/lang/String;)Ljava/util/zip/ZipEntry;,ZipFile.getEntry(),,,,,84,third_party,0,java.util.zip.ZipFile,17,-2,
254,java.util.jar.JarFile.getEntry(Ljava/lang/String;)Ljava/util/zip/ZipEntry;,JarFile.getEntry(),,,,,85,third_party,0,java.util.jar.JarFile,17,-2,
255,java.util.jar.JarFile.getJarEntry(Ljava/lang/String;)Ljava/util/jar/JarEntry;,JarFile.getJarEntry(),,,,,85,third_party,0,java.util.jar.JarFile,17,-2,
256,org.apache.catalina.webresources.AbstractSingleArchiveResourceSet.getArchiveEntry(Ljava/lang/String;)Ljava/util/jar/JarEntry;,AbstractSingleArchiveResourceSet.getArchiveEntry(),,,,,86,third_party,0,org.apache.catalina.webresources.AbstractSingleArchiveResourceSet,18,94,AbstractSingleArchiveResourceSet.java
257,org.apache.catalina.loader.WebappClassLoaderBase.findResource(Ljava/lang/String;)Ljava/net/URL;,WebappClassLoaderBase.findResource(),,,,,12,third_party,0,org.apache.catalina.loader.WebappClassLoaderBase,6,923,WebappClassLoaderBase.java
258,org.apache.catalina.loader.WebappClassLoaderBase.getResource(Ljava/lang/String;)Ljava/net/URL;,WebappClassLoaderBase.getResource(),,,,,12,third_party,0,org.apache.catalina.loader.WebappClassLoaderBase,6,1031,WebappClassLoaderBase.java
269,org.apache.velocity.util.introspection.UberspectImpl.getPropertyGet(Ljava/lang/Object;Ljava/lang/String;Lorg/apache/velocity/util/introspection/Info;)Lorg/apache/velocity/util/introspection/VelPropertyGet;,UberspectImpl.getPropertyGet(),,,,,87,third_party,102,org.apache.velocity.util.introspection.UberspectImpl,2,225,UberspectImpl.java
270,com.atlassian.velocity.htmlsafe.introspection.AnnotationBoxingUberspect.getPropertyGet(Ljava/lang/Object;Ljava/lang/String;Lorg/apache/velocity/util/introspection/Info;)Lorg/apache/velocity/util/introspection/VelPropertyGet;,AnnotationBoxingUberspect.getPropertyGet(),,,,,88,other,102,com.atlassian.velocity.htmlsafe.introspection.AnnotationBoxingUberspect,2,175,AnnotationBoxingUberspect.java
271,org.apache.velocity.runtime.parser.node.ASTIdentifier.execute(Ljava/lang/Object;Lorg/apache/velocity/context/InternalContextAdapter;)Ljava/lang/Object;,ASTIdentifier.execute(),,,,,89,third_party,102,org.apache.velocity.runtime.parser.node.ASTIdentifier,2,120,ASTIdentifier.java
272,org.apache.velocity.runtime.parser.node.ASTReference.execute(Ljava/lang/Object;Lorg/apache/velocity/context/InternalContextAdapter;)Ljava/lang/Object;,ASTReference.execute(),,,,,90,third_party,41,org.apache.velocity.runtime.parser.node.ASTReference,3,215,ASTReference.java
273,org.apache.velocity.runtime.parser.node.ASTReference.render(Lorg/apache/velocity/context/InternalContextAdapter;Ljava/io/Writer;)Z,ASTReference.render(),,,,,90,third_party,102,org.apache.velocity.runtime.parser.node.ASTReference,2,332,ASTReference.java
274,org.apache.velocity.runtime.parser.node.SimpleNode.render(Lorg/apache/velocity/context/InternalContextAdapter;Ljava/io/Writer;)Z,SimpleNode.render(),,,,,91,third_party,41,org.apache.velocity.runtime.parser.node.SimpleNode,4,333,SimpleNode.java
275,org.apache.velocity.runtime.RuntimeInstance.render(Lorg/apache/velocity/context/Context;Ljava/io/Writer;Ljava/lang/String;Lorg/apache/velocity/runtime/parser/node/SimpleNode;)Z,RuntimeInstance.render(),,,,,92,third_party,127,org.apache.velocity.runtime.RuntimeInstance,1,1244,RuntimeInstance.java
276,org.apache.velocity.runtime.RuntimeInstance.evaluate(Lorg/apache/velocity/context/Context;Ljava/io/Writer;Ljava/lang/String;Ljava/io/Reader;)Z,RuntimeInstance.evaluate(),,,,,92,third_party,126,org.apache.velocity.runtime.RuntimeInstance,1,1190,RuntimeInstance.java
277,org.apache.velocity.runtime.RuntimeInstance.evaluate(Lorg/apache/velocity/context/Context;Ljava/io/Writer;Ljava/lang/String;Ljava/lang/String;)Z,RuntimeInstance.evaluate(),,,,,92,third_party,125,org.apache.velocity.runtime.RuntimeInstance,1,1164,RuntimeInstance.java
278,org.apache.velocity.app.VelocityEngine.evaluate(Lorg/apache/velocity/context/Context;Ljava/io/Writer;Ljava/lang/String;Ljava/lang/String;)Z,VelocityEngine.evaluate(),,,,,93,third_party,124,org.apache.velocity.app.VelocityEngine,1,219,VelocityEngine.java
279,com.atlassian.velocity.DefaultVelocityManager.writeEncodedBodyForContent(Ljava/io/Writer;Ljava/lang/String;Lorg/apache/velocity/context/Context;)V,DefaultVelocityManager.writeEncodedBodyForContent(),,,,,94,other,123,com.atlassian.velocity.DefaultVelocityManager,1,79,DefaultVelocityManager.java
280,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest.toWriterImpl(Ljava/io/Writer;Z)V,DefaultVelocityTemplatingEngine$DefaultRenderRequest.toWriterImpl(),,,,,95,other,76,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest,2,117,DefaultVelocityTemplatingEngine.java
281,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest.asPlainText(Ljava/io/Writer;)V,DefaultVelocityTemplatingEngine$DefaultRenderRequest.asPlainText(),,,,,95,other,121,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest,1,108,DefaultVelocityTemplatingEngine.java
282,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest$1.with(Ljava/io/StringWriter;)V,DefaultVelocityTemplatingEngine$DefaultRenderRequest$1.with(),,,,,96,other,120,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest$1,1,92,DefaultVelocityTemplatingEngine.java
283,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest$StringRepresentation.toString()Ljava/lang/String;,DefaultVelocityTemplatingEngine$DefaultRenderRequest$StringRepresentation.toString(),,,,,97,other,119,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest$StringRepresentation,1,76,DefaultVelocityTemplatingEngine.java
284,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest.asPlainText()Ljava/lang/String;,DefaultVelocityTemplatingEngine$DefaultRenderRequest.asPlainText(),,,,,95,other,118,com.atlassian.jira.template.velocity.DefaultVelocityTemplatingEngine$DefaultRenderRequest,1,90,DefaultVelocityTemplatingEngine.java
285,com.atlassian.jira.plugin.webfragment.JiraWebFragmentHelper.getPlainText(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;,JiraWebFragmentHelper.getPlainText(),,,,,98,other,117,com.atlassian.jira.plugin.webfragment.JiraWebFragmentHelper,1,89,JiraWebFragmentHelper.java
286,com.atlassian.jira.plugin.webfragment.JiraWebFragmentHelper.renderVelocityFragment(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;,JiraWebFragmentHelper.renderVelocityFragment(),,,,,98,other,102,com.atlassian.jira.plugin.webfragment.JiraWebFragmentHelper,2,80,JiraWebFragmentHelper.java
287,com.atlassian.plugin.web.model.DefaultWebLink.getAccessKey(Ljava/util/Map;)Ljava/lang/String;,DefaultWebLink.getAccessKey(),,,,,99,other,115,com.atlassian.plugin.web.model.DefaultWebLink,1,59,DefaultWebLink.java
288,com.atlassian.jira.plugin.webfragment.model.JiraWebLink.getAccessKey(Ljava/util/Map;)Ljava/lang/String;,JiraWebLink.getAccessKey(),,,,,100,other,114,com.atlassian.jira.plugin.webfragment.model.JiraWebLink,1,66,JiraWebLink.java
289,com.atlassian.plugin.web.DefaultWebInterfaceManager$WebItemConverter.apply(Lcom/atlassian/plugin/web/descriptors/WebItemModuleDescriptor;)Lcom/atlassian/plugin/web/api/WebItem;,DefaultWebInterfaceManager$WebItemConverter.apply(),,,,,101,other,102,com.atlassian.plugin.web.DefaultWebInterfaceManager$WebItemConverter,2,300,DefaultWebInterfaceManager.java
290,com.atlassian.plugin.web.DefaultWebInterfaceManager$WebItemConverter.apply(Ljava/lang/Object;)Ljava/lang/Object;,DefaultWebInterfaceManager$WebItemConverter.apply(),,,,,101,other,102,com.atlassian.plugin.web.DefaultWebInterfaceManager$WebItemConverter,2,288,DefaultWebInterfaceManager.java
291,com.google.common.collect.Iterators$6.transform(Ljava/lang/Object;)Ljava/lang/Object;,Iterators$6.transform(),,,,,102,third_party,0,com.google.common.collect.Iterators$6,2,785,Iterators.java
292,com.google.common.collect.TransformedIterator.next()Ljava/lang/Object;,TransformedIterator.next(),,,,,103,third_party,0,com.google.common.collect.TransformedIterator,2,47,TransformedIterator.java
293,com.google.common.collect.Iterators.addAll(Ljava/util/Collection;Ljava/util/Iterator;)Z,Iterators.addAll(),,,,,104,third_party,0,com.google.common.collect.Iterators,3,354,Iterators.java
294,com.google.common.collect.Lists.newArrayList(Ljava/util/Iterator;)Ljava/util/ArrayList;,Lists.newArrayList(),,,,,105,third_party,41,com.google.common.collect.Lists,2,146,Lists.java
295,com.google.common.collect.Lists.newArrayList(Ljava/lang/Iterable;)Ljava/util/ArrayList;,Lists.newArrayList(),,,,,105,third_party,113,com.google.common.collect.Lists,1,129,Lists.java
296,com.atlassian.plugin.web.DefaultWebInterfaceManager.getDynamicWebItems(Ljava/util/List;Ljava/lang/String;Ljava/util/Map;)Ljava/lang/Iterable;,DefaultWebInterfaceManager.getDynamicWebItems(),,,,,106,other,102,com.atlassian.plugin.web.DefaultWebInterfaceManager,2,229,DefaultWebInterfaceManager.java
297,com.atlassian.plugin.web.DefaultWebInterfaceManager.getDisplayableWebItems(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/Iterable;,DefaultWebInterfaceManager.getDisplayableWebItems(),,,,,106,other,102,com.atlassian.plugin.web.DefaultWebInterfaceManager,2,212,DefaultWebInterfaceManager.java
298,com.atlassian.jira.plugin.webfragment.DefaultSimpleLinkManager.getLinksForSection(Ljava/lang/String;Lcom/atlassian/jira/user/ApplicationUser;Lcom/atlassian/jira/plugin/webfragment/model/JiraHelper;Z)Ljava/util/List;,DefaultSimpleLinkManager.getLinksForSection(),,,,,107,other,102,com.atlassian.jira.plugin.webfragment.DefaultSimpleLinkManager,2,120,DefaultSimpleLinkManager.java
300,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager$3.load(Lcom/atlassian/jira/plugin/webfragment/ThreadLocalCachingSimpleLinkManager$CacheKey;)Ljava/util/List;,ThreadLocalCachingSimpleLinkManager$3.load(),,,,,108,other,102,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager$3,2,149,ThreadLocalCachingSimpleLinkManager.java
301,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager$3.load(Ljava/lang/Object;)Ljava/lang/Object;,ThreadLocalCachingSimpleLinkManager$3.load(),,,,,108,other,102,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager$3,2,146,ThreadLocalCachingSimpleLinkManager.java
302,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager.getLinksForSection(Ljava/lang/String;Lcom/atlassian/jira/user/ApplicationUser;Lcom/atlassian/jira/plugin/webfragment/model/JiraHelper;Z)Ljava/util/List;,ThreadLocalCachingSimpleLinkManager.getLinksForSection(),,,,,109,other,102,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager,2,146,ThreadLocalCachingSimpleLinkManager.java
303,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager.getLinksForSection(Ljava/lang/String;Lcom/atlassian/jira/user/ApplicationUser;Lcom/atlassian/jira/plugin/webfragment/model/JiraHelper;)Ljava/util/List;,ThreadLocalCachingSimpleLinkManager.getLinksForSection(),,,,,109,other,102,com.atlassian.jira.plugin.webfragment.ThreadLocalCachingSimpleLinkManager,2,140,ThreadLocalCachingSimpleLinkManager.java
304,sun.reflect.NativeMethodAccessorImpl.invoke0(Ljava/lang/reflect/Method;Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;,NativeMethodAccessorImpl.invoke0(),,,,,110,third_party,0,sun.reflect.NativeMethodAccessorImpl,4,-1,
305,sun.reflect.NativeMethodAccessorImpl.invoke(Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;,NativeMethodAccessorImpl.invoke(),,,,,110,third_party,0,sun.reflect.NativeMethodAccessorImpl,7,-2,
306,sun.reflect.DelegatingMethodAccessorImpl.invoke(Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;,DelegatingMethodAccessorImpl.invoke(),,,,,111,third_party,0,sun.reflect.DelegatingMethodAccessorImpl,12,-2,
